data,adset_id,adset_name,campaign_id,leads_entrada,cliques_ad,threads,leads_qualificados,leads_avaliados,receita_estimada,sessoes,leads_com_sessao
2026-08-02,120253303948480281,,,0,0,0,0,0,0,3,1
2026-08-02,120253303964040281,,,0,0,0,0,0,0,5,2
2026-08-02,120253304195760281,,,0,0,0,0,0,0,1,1
2026-08-02,120253304211740281,,,0,0,0,0,0,0,2,2
2026-08-02,120253304219800281,,,0,0,0,0,0,0,1,1
2026-08-02,120253304462120281,,,0,0,0,0,0,0,1,1
2026-08-02,120253304699650281,,,0,0,0,0,0,0,2,2
2026-08-02,120253304752230281,,,0,0,0,0,0,0,1,1
2026-08-02,120253304775170281,,,0,0,0,0,0,0,2,1
2026-08-02,120253406535550281,[AFS] [F3] [Zama Molefe] V1,120253406535430281,34,34,34,58,108,8.21,143,27
2026-08-02,120253406611390281,[AFS] [F3] [Zama Molefe] V2,120253406535430281,19,19,19,16,60,2.70,49,15
2026-08-02,120253406623060281,[AFS] [F3] [Zama Molefe] V3,120253406535430281,18,18,18,15,57,1.69,44,11
2026-08-02,120253406631270281,[AFS] [F3] [Zama Molefe] V4,120253406535430281,43,43,43,59,147,7.18,151,26
2026-08-02,120253406640860281,[AFS] [F3] [Zama Molefe] V5,120253406535430281,24,24,24,19,81,2.48,52,15
2026-08-02,120253406659640281,[AFS] [F3] [Zama Molefe] V6,120253406535430281,26,26,26,35,75,4.47,95,21
2026-08-02,120253406694290281,[AFS] [F3] [Ntombi Mofokeng] V1,120253406694250281,34,34,34,38,120,3.40,109,23
2026-08-02,120253406774810281,[AFS] [F3] [Ntombi Mofokeng] V2,120253406694250281,28,28,28,36,90,4.18,108,21
2026-08-02,120253406811390281,[AFS] [F3] [Ntombi Mofokeng] V3,120253406694250281,19,19,19,13,60,1.99,33,8
2026-08-02,120253406815340281,[AFS] [F3] [Ntombi Mofokeng] V4,120253406694250281,28,28,28,22,87,2.29,64,14
2026-08-02,120253406822870281,[AFS] [F3] [Ntombi Mofokeng] V5,120253406694250281,25,25,25,28,84,2.98,79,16
2026-08-02,120253406852120281,[AFS] [F3] [Ntombi Mofokeng] V6,120253406694250281,31,31,31,49,99,7.10,160,19
2026-08-02,120253406891930281,[AFS] [F3] [Sibongile Khoza] V1,120253406891860281,35,35,35,31,105,3.28,104,26
2026-08-02,120253406978040281,[AFS] [F3] [Sibongile Khoza] V2,120253406891860281,26,26,26,36,81,4.80,108,20
2026-08-02,120253406998850281,[AFS] [F3] [Sibongile Khoza] V3,120253406891860281,29,29,29,34,96,3.58,72,19
2026-08-02,120253407003410281,[AFS] [F3] [Sibongile Khoza] V4,120253406891860281,25,25,25,8,72,0.86,33,10
2026-08-02,120253407021750281,[AFS] [F3] [Sibongile Khoza] V5,120253406891860281,11,11,11,5,39,0.42,31,8
2026-08-02,120253407039770281,[AFS] [F3] [Sibongile Khoza] V6,120253406891860281,16,16,16,8,57,1.24,26,8
2026-08-02,120253407146350281,,,0,0,0,0,0,0,2,1
2026-08-02,120253407221960281,[AFS] [F3] [Thandeka Mokoena] V1,120253407221890281,42,42,42,28,126,3.09,73,16
2026-08-02,120253407333460281,[AFS] [F3] [Thandeka Mokoena] V2,120253407221890281,26,26,26,46,96,6.88,150,23
2026-08-02,120253407349550281,[AFS] [F3] [Thandeka Mokoena] V3,120253407221890281,21,21,21,18,66,2.00,47,9
2026-08-02,120253407356150281,[AFS] [F3] [Thandeka Mokoena] V4,120253407221890281,33,33,33,42,102,4.36,88,21
2026-08-02,120253407402570281,[AFS] [F3] [Thandeka Mokoena] V5,120253407221890281,45,45,45,42,129,4.85,120,31
2026-08-02,120253407409760281,[AFS] [F3] [Thandeka Mokoena] V6,120253407221890281,53,53,53,41,162,3.71,71,22
2026-08-02,120253407539430281,[AFS] [F3] [AYANDA ZULU] V1,120253407539350281,53,53,53,76,165,6.17,124,35
2026-08-02,120253407553070281,[AFS] [F3] [AYANDA ZULU] V2,120253407539350281,56,56,56,89,186,7.77,164,38
2026-08-02,120253407556650281,[AFS] [F3] [AYANDA ZULU] V3,120253407539350281,48,48,48,67,135,6.18,189,37
2026-08-02,120253407641490281,[AFS] [F3] [AYANDA ZULU] V4,120253407539350281,42,42,42,44,129,4.93,127,29
2026-08-02,120253407759380281,[AFS] [F3] [AYANDA ZULU] V5,120253407539350281,53,53,53,107,171,9.44,204,54
2026-08-02,120253407926920281,[AFS] [F3] [AYANDA ZULU] V6,120253407539350281,43,43,43,63,150,4.72,129,29
2026-08-02,120253408396180281,[AFS] [F3] [Nobuhle Mahlangu] V1,120253408396060281,34,34,34,30,105,3.16,93,21
2026-08-02,120253409927790281,[AFS] [F3] [Nobuhle Mahlangu] V2,120253408396060281,25,25,25,22,75,2.48,56,13
2026-08-02,120253409946870281,[AFS] [F3] [Nobuhle Mahlangu] V3,120253408396060281,27,27,27,21,78,2.07,103,15
2026-08-02,120253409966970281,[AFS] [F3] [Nobuhle Mahlangu] V4,120253408396060281,25,25,25,27,69,2.96,81,18
2026-08-02,120253409983580281,[AFS] [F3] [Nobuhle Mahlangu] V5,120253408396060281,27,27,27,37,78,3.98,95,19
2026-08-02,120253410002420281,[AFS] [F3] [Nobuhle Mahlangu] V6,120253408396060281,27,27,27,31,84,4.22,101,17
2026-08-02,120253411255640281,[AFS] [F3] [Paballo Letsoalo] V1,120253411255550281,20,20,20,26,60,3.18,62,15
2026-08-02,120253411338910281,[AFS] [F3] [Paballo Letsoalo] V2,120253411255550281,9,9,9,8,36,0.79,61,4
2026-08-02,120253411360680281,[AFS] [F3] [Paballo Letsoalo] V3,120253411255550281,21,21,21,20,60,2.60,41,15
2026-08-02,120253411374160281,[AFS] [F3] [Paballo Letsoalo] V4,120253411255550281,19,19,19,17,66,2.29,65,14
2026-08-02,120253411400390281,[AFS] [F3] [Paballo Letsoalo] V5,120253411255550281,25,25,25,28,78,3.43,70,14
2026-08-02,120253411426250281,[AFS] [F3] [Paballo Letsoalo] V6,120253411255550281,15,15,15,10,45,1.27,36,9
2026-08-02,120253411538180281,[AFS] [F3] [Boitumelo Mosia] V1,120253411538090281,14,14,14,12,39,1.39,51,9
2026-08-02,120253411661520281,[AFS] [F3] [Boitumelo Mosia] V2,120253411538090281,11,11,11,5,30,0.54,26,10
2026-08-02,120253411699610281,[AFS] [F3] [Boitumelo Mosia] V3,120253411538090281,10,10,10,14,30,0.99,28,8
2026-08-02,120253411718390281,[AFS] [F3] [Boitumelo Mosia] V4,120253411538090281,11,11,11,6,33,0.56,19,6
2026-08-02,120253411755750281,[AFS] [F3] [Boitumelo Mosia] V5,120253411538090281,13,13,13,23,39,1.90,59,16
2026-08-02,120253411764760281,[AFS] [F3] [Boitumelo Mosia] V6,120253411538090281,23,23,23,23,69,1.98,73,24
2026-08-02,120253411910950281,[AFS] [F3] [Nomonde Mokoena] V2,120253411813950281,45,45,45,46,138,3.21,78,25
2026-08-02,120253411937390281,[AFS] [F3] [Nomonde Mokoena] V3,120253411813950281,46,46,46,55,132,7.50,196,29
2026-08-02,120253411974320281,[AFS] [F3] [Nomonde Mokoena] V5,120253411813950281,29,29,29,26,93,3.91,61,13
2026-08-02,120253411979140281,[AFS] [F3] [Nomonde Mokoena] V6,120253411813950281,27,27,27,30,81,3.31,71,17
2026-08-02,120253415477520281,[AFS] [F3] [TUMELO MOKWENA] V1,120253415477530281,36,36,36,36,108,4.74,104,18
2026-08-02,120253415529740281,[AFS] [F3] [TUMELO MOKWENA] V2,120253415477530281,20,20,20,30,66,3.93,113,22
2026-08-02,120253415533200281,[AFS] [F3] [TUMELO MOKWENA] V3,120253415477530281,31,31,31,28,99,3.02,78,18
2026-08-02,120253415535590281,[AFS] [F3] [TUMELO MOKWENA] V4,120253415477530281,20,20,20,19,60,1.77,56,16
2026-08-02,120253415537500281,[AFS] [F3] [TUMELO MOKWENA] V5,120253415477530281,17,17,17,11,51,1.32,32,8
2026-08-02,120253415538610281,[AFS] [F3] [TUMELO MOKWENA] V6,120253415477530281,23,23,23,28,69,2.92,99,19
2026-08-02,120253415545930281,[AFS] [F3] [Nothando Hadebe] V1,120253415545840281,30,30,30,36,93,4.11,90,22
2026-08-02,120253415586070281,[AFS] [F3] [Nothando Hadebe] V2,120253415545840281,13,13,13,12,42,1.02,46,11
2026-08-02,120253415593700281,[AFS] [F3] [Nothando Hadebe] V3,120253415545840281,23,23,23,21,69,2.29,81,16
2026-08-02,120253415603370281,[AFS] [F3] [Nothando Hadebe] V4,120253415545840281,19,19,19,23,57,4.03,89,13
2026-08-02,120253415608870281,[AFS] [F3] [Nothando Hadebe] V5,120253415545840281,8,8,8,12,24,1.94,32,9
2026-08-02,120253415614300281,[AFS] [F3] [Nothando Hadebe] V6,120253415545840281,21,21,21,28,72,4.16,87,14
2026-08-02,120253415627710281,[AFS] [F3] [Neo Maluleka] V1,120253415627640281,32,32,32,30,93,2.89,77,19
2026-08-02,120253415654240281,[AFS] [F3] [Neo Maluleka] V2,120253415627640281,16,16,16,21,60,3.78,68,9
2026-08-02,120253415659550281,[AFS] [F3] [Neo Maluleka] V3,120253415627640281,19,19,19,29,57,2.83,66,16
2026-08-02,120253415663260281,[AFS] [F3] [Neo Maluleka] V4,120253415627640281,34,34,34,41,102,3.19,94,28
2026-08-02,120253415684090281,[AFS] [F3] [Neo Maluleka] V5,120253415627640281,47,47,47,69,153,7.06,148,31
2026-08-02,120253415685920281,[AFS] [F3] [Neo Maluleka] V6,120253415627640281,17,17,17,35,60,3.30,50,11
2026-08-02,120253415695320281,[AFS] [F3] [Onalenna Kgosi] V1,120253415695250281,16,16,16,17,51,3.55,61,14
2026-08-02,120253415718880281,[AFS] [F3] [Onalenna Kgosi] V2,120253415695250281,19,19,19,25,66,5.36,70,11
2026-08-02,120253415721250281,[AFS] [F3] [Onalenna Kgosi] V3,120253415695250281,25,25,25,29,75,5.58,124,17
2026-08-02,120253415724350281,[AFS] [F3] [Onalenna Kgosi] V4,120253415695250281,21,21,21,25,54,4.95,108,16
2026-08-02,120253415726470281,[AFS] [F3] [Onalenna Kgosi] V5,120253415695250281,20,20,20,5,54,0.73,35,8
2026-08-02,120253415728580281,[AFS] [F3] [Onalenna Kgosi] V6,120253415695250281,25,25,25,32,75,4.36,115,17
2026-08-02,120253415735450281,[AFS] [F3] [Mosa Chiloane] V1,120253415735410281,22,22,22,11,63,1.84,51,15
2026-08-02,120253415756030281,[AFS] [F3] [Mosa Chiloane] V2,120253415735410281,8,8,8,5,15,0.72,31,6
2026-08-02,120253415760700281,[AFS] [F3] [Mosa Chiloane] V3,120253415735410281,24,24,24,23,78,5.65,94,24
2026-08-02,120253415763830281,[AFS] [F3] [Mosa Chiloane] V4,120253415735410281,7,7,7,0,18,0.09,6,3
2026-08-02,120253415768180281,[AFS] [F3] [Mosa Chiloane] V5,120253415735410281,17,17,17,13,57,2.06,49,9
2026-08-02,120253415770520281,[AFS] [F3] [Mosa Chiloane] V6,120253415735410281,5,5,5,0,12,0.04,41,9
2026-08-02,120253422809560281,[AFS] [F3] [Lethabo Sebola] V1,120253422809490281,23,23,23,26,72,5.47,101,12
2026-08-02,120253422896760281,[AFS] [F3] [Lethabo Sebola] V2,120253422809490281,24,24,24,30,84,3.75,40,12
2026-08-02,120253422900530281,[AFS] [F3] [Lethabo Sebola] V3,120253422809490281,39,39,39,25,123,3.43,59,16
2026-08-02,120253422902890281,[AFS] [F3] [Lethabo Sebola] V4,120253422809490281,39,39,39,56,117,5.01,81,23
2026-08-02,120253422905970281,[AFS] [F3] [Lethabo Sebola] V5,120253422809490281,54,54,54,105,177,12.25,235,35
2026-08-02,120253422910030281,[AFS] [F3] [Lethabo Sebola] V6,120253422809490281,29,29,29,45,96,3.91,70,16
2026-08-02,120253422925680281,[AFS] [F3] [Kgomotso Ramokgopa] V1,120253422925690281,30,30,30,57,108,4.68,63,14
2026-08-02,120253423000780281,[AFS] [F3] [Kgomotso Ramokgopa] V2,120253422925690281,117,117,117,203,363,19.48,346,72
2026-08-02,120253423005460281,[AFS] [F3] [Kgomotso Ramokgopa] V3,120253422925690281,55,55,55,88,177,9.19,175,31
2026-08-02,120253423013640281,[AFS] [F3] [Kgomotso Ramokgopa] V4,120253422925690281,42,42,42,66,135,5.27,66,22
2026-08-02,120253423021520281,[AFS] [F3] [Kgomotso Ramokgopa] V5,120253422925690281,30,30,30,42,96,4.01,68,18
2026-08-02,120253423035590281,[AFS] [F3] [Kgomotso Ramokgopa] V6,120253422925690281,44,44,44,55,141,4.06,68,20
2026-08-02,120253423108780281,[AFS] [F3] [Bontle Monare] V1,120253423108790281,34,34,34,51,105,3.31,70,17
2026-08-02,120253423248640281,[AFS] [F3] [Bontle Monare] V2,120253423108790281,37,37,37,57,129,6.52,88,15
2026-08-02,120253423294450281,[AFS] [F3] [Bontle Monare] V3,120253423108790281,27,27,27,38,93,2.36,49,15
2026-08-02,120253423549100281,[AFS] [F3] [Bontle Monare] V4,120253423108790281,96,96,96,189,297,18.59,337,70
2026-08-02,120253423574110281,[AFS] [F3] [Bontle Monare] V5,120253423108790281,18,18,18,27,69,1.50,19,8
2026-08-02,120253423577250281,[AFS] [F3] [Bontle Monare] V6,120253423108790281,24,24,24,28,78,3.15,57,9
2026-08-02,120253423590130281,[AFS] [F3] [Mmapula Modise] V1,120253423590020281,21,21,21,30,75,4.66,65,14
2026-08-02,120253423610380281,[AFS] [F3] [Mmapula Modise] V2,120253423590020281,16,16,16,21,54,2.96,53,10
2026-08-02,120253423614520281,[AFS] [F3] [Mmapula Modise] V3,120253423590020281,21,21,21,21,66,2.77,56,13
2026-08-02,120253423618130281,[AFS] [F3] [Mmapula Modise] V4,120253423590020281,11,11,11,15,39,1.95,28,6
2026-08-02,120253423621190281,[AFS] [F3] [Mmapula Modise] V5,120253423590020281,12,12,12,12,51,1.93,40,6
2026-08-02,120253423624560281,[AFS] [F3] [Mmapula Modise] V6,120253423590020281,23,23,23,27,69,3.35,66,19
2026-08-02,120253423634010281,[AFS] [F3] [Thato Makgoba] V1,120253423633890281,17,17,17,28,60,3.51,44,9
2026-08-02,120253423664560281,[AFS] [F3] [Thato Makgoba] V2,120253423633890281,31,31,31,31,102,4.77,67,11
2026-08-02,120253423675200281,[AFS] [F3] [Thato Makgoba] V3,120253423633890281,19,19,19,17,72,1.95,32,8
2026-08-02,120253423686830281,[AFS] [F3] [Thato Makgoba] V4,120253423633890281,18,18,18,24,57,2.22,43,9
2026-08-02,120253423701340281,[AFS] [F3] [Thato Makgoba] V5,120253423633890281,35,35,35,57,123,8.70,143,21
2026-08-02,120253423718910281,[AFS] [F3] [Thato Makgoba] V6,120253423633890281,24,24,24,40,75,5.30,89,14
2026-08-03,120247357080930278,[AFS] [F3] [AMARA OKAFOR] V1,120247357080990278,1,1,1,2,3,0.12,5,1
2026-08-03,120247357080980278,[AFS] [F3] [AMARA OKAFOR] V5,120247357080990278,32,32,29,38,93,2.37,101,32
2026-08-03,120247357081010278,[AFS] [F3] [AMARA OKAFOR] V6,120247357080990278,48,48,43,65,147,4.33,110,33
2026-08-03,120247357081030278,[AFS] [F3] [AMARA OKAFOR] V3,120247357080990278,34,34,31,23,96,1.50,99,31
2026-08-03,120247357081040278,[AFS] [F3] [AMARA OKAFOR] V2,120247357080990278,20,20,18,8,54,0.70,52,18
2026-08-03,120247357081050278,[AFS] [F3] [AMARA OKAFOR] V4,120247357080990278,42,42,40,60,126,5.15,184,36
2026-08-03,120247357457050278,[AFS] [F3] [ZOLA DLAMINI] V4,120247357456980278,41,41,37,67,120,8.65,261,41
2026-08-03,120247357457060278,[AFS] [F3] [ZOLA DLAMINI] V2,120247357456980278,1,1,1,3,3,0.53,17,3
2026-08-03,120247357457070278,[AFS] [F3] [ZOLA DLAMINI] V3,120247357456980278,55,55,51,57,171,5.51,164,42
2026-08-03,120247357457080278,[AFS] [F3] [ZOLA DLAMINI] V5,120247357456980278,50,50,46,63,150,5.07,148,36
2026-08-03,120247357457090278,[AFS] [F3] [ZOLA DLAMINI]V6,120247357456980278,75,75,71,126,228,10.62,298,60
2026-08-03,120247357457100278,[AFS] [F3] [ZOLA DLAMINI] V1,120247357456980278,34,34,32,41,105,3.11,94,31
2026-08-03,120247358420040278,[AFS] [F3] [AMINATA DIALLO] V6,120247358419970278,3,3,2,3,9,0.15,11,4
2026-08-03,120247358420050278,[AFS] [F3] [AMINATA DIALLO] V4,120247358419970278,1,1,1,3,3,0.40,10,2
2026-08-03,120247358420060278,[AFS] [F3] [AMINATA DIALLO] V5,120247358419970278,40,40,37,23,132,2.36,80,28
2026-08-03,120247358420070278,[AFS] [F3] [AMINATA DIALLO] V3,120247358419970278,41,41,39,43,126,5.38,192,36
2026-08-03,120247358420080278,[AFS] [F3] [AMINATA DIALLO] V2,120247358419970278,31,31,26,12,93,1.23,54,22
2026-08-03,120247358420090278,[AFS] [F3] [AMINATA DIALLO] V1,120247358419970278,1,1,1,0,3,0.00,0,0
2026-08-03,120247358791350278,,,0,0,0,0,0,0,8,2
2026-08-03,120247358791360278,,,0,0,0,0,0,0,1,1
2026-08-03,120247358791370278,[AFS] [F3] [FOLASADE ADEYEMI] V3,120247358791270278,1,1,1,3,3,0.23,6,1
2026-08-03,120247359464720278,[AFS] [F3] [NOMVULA MOKOENA] V6,120247359464690278,35,35,31,39,105,3.09,93,24
2026-08-03,120247359464770278,,,0,0,0,0,0,0,6,1
2026-08-03,120247359464800278,[AFS] [F3] [NOMVULA MOKOENA] V1,120247359464690278,1,1,1,3,3,0.08,3,2
2026-08-03,120247359464810278,,,0,0,0,0,0,0,1,1
2026-08-03,120247360141400278,,,0,0,0,0,0,0,1,1
2026-08-03,120247360141410278,[AFS] [F3] [CHIPO MOYO]  V6,120247360141370278,62,62,57,112,201,13.12,392,71
2026-08-03,120247360141440278,,,0,0,0,0,0,0,3,1
2026-08-03,120247360141470278,,,0,0,0,0,0,0,2,1
2026-08-03,120247360141480278,[AFS] [F3] [CHIPO MOYO]  V4,120247360141370278,50,50,46,64,144,4.74,150,36
2026-08-03,120247360141490278,[AFS] [F3] [CHIPO MOYO]  V2,120247360141370278,47,47,42,43,135,3.29,98,29
2026-08-03,120247360356770278,,,0,0,0,0,0,0,6,5
2026-08-03,120247360356790278,[AFS] [F3] [FATOUMATA TRAORE] V6,120247360356710278,18,18,17,23,63,2.16,45,16
2026-08-03,120247360356820278,[AFS] [F3] [FATOUMATA TRAORE] V2,120247360356710278,27,27,26,23,72,2.82,133,20
2026-08-03,120247360356830278,[AFS] [F3] [FATOUMATA TRAORE] V1,120247360356710278,47,47,41,29,153,3.42,118,45
2026-08-03,120247360531040278,[AFS] [F3] [AMINATA DIALLO] V1,120247360531070278,1,1,1,0,3,0.00,0,0
2026-08-03,120247360531120278,,,0,0,0,0,0,0,12,4
2026-08-03,120247360531130278,[AFS] [F3] [AMINATA DIALLO] V5,120247360531070278,52,52,47,64,162,5.59,166,38
2026-08-03,120247360531140278,[AFS] [F3] [AMINATA DIALLO] V6,120247360531070278,63,63,57,102,195,8.63,320,66
2026-08-03,120247360531150278,[AFS] [F3] [AMINATA DIALLO]V4,120247360531070278,1,1,1,0,3,0.00,4,3
2026-08-03,120247360531160278,,,0,0,0,0,0,0,5,1
2026-08-03,120247382249470278,,,0,0,0,0,0,0,8,1
2026-08-03,120247382249520278,,,0,0,0,0,0,0,1,1
2026-08-03,120247382249530278,,,0,0,0,0,0,0,4,2
2026-08-03,120247382249540278,,,0,0,0,0,0,0,4,2
2026-08-03,120247382249560278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V4,120247382249440278,1,1,1,3,3,0.29,8,1
2026-08-03,120247382323040278,[AFS] [F3] [WANGARI KAMAU] V4,120247382322970278,59,59,51,66,168,6.36,254,53
2026-08-03,120247382323050278,[AFS] [F3] [WANGARI KAMAU] V6,120247382322970278,68,68,60,103,198,11.37,375,63
2026-08-03,120247382323060278,[AFS] [F3] [WANGARI KAMAU] V5,120247382322970278,57,57,49,83,174,7.40,223,44
2026-08-03,120247382323070278,[AFS] [F3] [WANGARI KAMAU] V2,120247382322970278,52,52,49,87,162,7.19,246,49
2026-08-03,120247382323080278,[AFS] [F3] [WANGARI KAMAU] V3,120247382322970278,62,62,51,77,183,9.24,231,44
2026-08-03,120247382323090278,[AFS] [F3] [WANGARI KAMAU] V1,120247382322970278,63,63,56,95,177,9.91,253,49
2026-08-03,120247488168300278,[AFS] [F3] [BONTLE MODISE] V1,120247488168210278,60,60,57,77,189,4.95,238,48
2026-08-03,120247488215910278,[AFS] [F3] [BONTLE MODISE] V2,120247488168210278,55,55,52,67,162,4.61,157,47
2026-08-03,120247488220950278,[AFS] [F3] [BONTLE MODISE] V3,120247488168210278,35,35,31,33,96,2.68,92,26
2026-08-03,120247488225850278,[AFS] [F3] [BONTLE MODISE] V4,120247488168210278,30,30,27,54,93,5.88,141,31
2026-08-03,120247488230320278,[AFS] [F3] [BONTLE MODISE] V5,120247488168210278,34,34,32,50,93,5.23,161,34
2026-08-03,120247488234950278,[AFS] [F3] [BONTLE MODISE] V6,120247488168210278,1,1,1,0,3,0.00,1,1
2026-08-03,120247488259350278,[AFS] [F3] [LUNGILE HADEBE] V1,120247488259330278,54,54,46,74,156,5.50,200,48
2026-08-03,120247488362150278,,,0,0,0,0,0,0,4,1
2026-08-03,120247488373900278,[AFS] [F3] [LUNGILE HADEBE] V5,120247488259330278,1,1,1,0,3,0.00,2,1
2026-08-03,120247488419540278,[AFS] [F3] [LUNGILE HADEBE] V6,120247488259330278,3,3,3,3,9,0.25,10,3
2026-08-03,120247488474100278,[AFS] [F3] [LERATO MAHLANGU] V1,120247488474000278,51,51,43,64,153,5.92,195,44
2026-08-03,120247488538970278,,,0,0,0,0,0,0,4,1
2026-08-03,120247488660110278,[AFS] [F3] [LERATO MAHLANGU] V3,120247488474000278,35,35,32,36,93,4.17,159,35
2026-08-03,120247488793560278,[AFS] [F3] [LERATO MAHLANGU] V4,120247488474000278,37,37,32,43,105,2.65,75,18
2026-08-03,120247488827940278,[AFS] [F3] [LERATO MAHLANGU] V5,120247488474000278,73,73,71,131,213,8.92,318,88
2026-08-03,120247488854820278,[AFS] [F3] [LERATO MAHLANGU] V6,120247488474000278,34,34,29,39,105,4.48,137,24
2026-08-03,120247488968980278,[AFS] [F3] [NOURBESE ACHEBE] V2,120247488930090278,54,54,50,72,162,5.30,164,43
2026-08-03,120247488989090278,[AFS] [F3] [NOURBESE ACHEBE] V3,120247488930090278,1,1,1,3,3,0.12,3,1
2026-08-03,120247489016960278,[AFS] [F3] [NOURBESE ACHEBE] V5,120247488930090278,5,5,4,3,12,0.19,18,10
2026-08-03,120247489033080278,,,0,0,0,0,0,0,2,1
2026-08-03,120247489113490278,,,0,0,0,0,0,0,4,3
2026-08-03,120247489149860278,[AFS] [F3] [NONHLANHLA CELE] V4,120247489056040278,1,1,1,3,3,0.08,6,2
2026-08-03,120247489160520278,[AFS] [F3] [NONHLANHLA CELE] V6,120247489056040278,117,117,102,213,351,17.55,585,116
2026-08-03,120247490620890278,,,0,0,0,0,0,0,4,1
2026-08-03,120247506168140278,[AFS] [F3] [BONGEKILE ZUNGU] V1,120247506168050278,1,1,1,0,3,0.04,1,1
2026-08-03,120247506203840278,[AFS] [F3] [BONGEKILE ZUNGU] V3,120247506168050278,1,1,1,0,3,0.00,0,0
2026-08-03,120247506238310278,[AFS] [F3] [BONGEKILE ZUNGU] V5,120247506168050278,1,1,1,1,3,0.07,2,1
2026-08-03,120247506249690278,[AFS] [F3] [BONGEKILE ZUNGU] V6,120247506168050278,31,31,28,40,90,3.64,128,30
2026-08-03,120247506424250278,,,0,0,0,0,0,0,1,1
2026-08-03,120247506530130278,[AFS] [F3] [MBALI BUTHELEZI] V2,120247506424170278,29,29,24,33,81,4.95,127,21
2026-08-03,120247506542160278,[AFS] [F3] [MBALI BUTHELEZI] V3,120247506424170278,21,21,19,28,60,3.47,154,23
2026-08-03,120247506560570278,,,0,0,0,0,0,0,8,5
2026-08-03,120247506567820278,,,0,0,0,0,0,0,1,1
2026-08-03,120247565265520278,,,0,0,0,0,0,0,1,1
2026-08-03,120247566460400278,,,0,0,0,0,0,0,2,1
2026-08-03,120247566488020278,,,0,0,0,0,0,0,1,1
2026-08-03,120247566505120278,,,0,0,0,0,0,0,10,1
2026-08-03,120247566567050278,,,0,0,0,0,0,0,3,2
2026-08-03,120247566569190278,,,0,0,0,0,0,0,1,1
2026-08-03,120247753268600278,[AFS] [F3] [Siphesihle Cele] V1,120247753268510278,32,32,32,55,105,4.62,134,29
2026-08-03,120247753333380278,[AFS] [F3] [Siphesihle Cele] V2,120247753268510278,40,40,40,50,123,6.19,123,30
2026-08-03,120247753339060278,[AFS] [F3] [Siphesihle Cele] V3,120247753268510278,27,27,27,23,81,2.94,66,16
2026-08-03,120247753343390278,[AFS] [F3] [Siphesihle Cele] V4,120247753268510278,27,27,27,32,84,3.10,99,20
2026-08-03,120247753348540278,[AFS] [F3] [Siphesihle Cele] V5,120247753268510278,12,12,12,12,36,1.47,38,7
2026-08-03,120247753359010278,[AFS] [F3] [Siphesihle Cele] V6,120247753268510278,23,23,23,34,69,3.15,88,17
2026-08-03,120247753572160278,[AFS] [F3] [Khanyisa Zwane] V1,120247753572060278,55,55,55,74,156,6.59,180,41
2026-08-03,120247753631300278,[AFS] [F3] [Khanyisa Zwane] V2,120247753572060278,23,23,23,52,78,5.51,111,24
2026-08-03,120247753639190278,[AFS] [F3] [Khanyisa Zwane] V3,120247753572060278,36,36,36,60,105,7.43,204,27
2026-08-03,120247753647720278,[AFS] [F3] [Khanyisa Zwane] V4,120247753572060278,27,27,27,55,84,4.13,132,26
2026-08-03,120247753656710278,[AFS] [F3] [Khanyisa Zwane] V5,120247753572060278,44,44,44,74,135,6.96,192,35
2026-08-03,120247753677620278,[AFS] [F3] [Khanyisa Zwane] V6,120247753572060278,16,16,16,19,48,1.36,47,11
2026-08-03,120247753719190278,[AFS] [F3] [Yonela Mnguni] V1,120247753719120278,34,34,34,41,93,4.99,177,33
2026-08-03,120247753784310278,[AFS] [F3] [Yonela Mnguni] V2,120247753719120278,31,31,31,39,87,4.95,132,20
2026-08-03,120247753789900278,[AFS] [F3] [Yonela Mnguni] V3,120247753719120278,8,8,8,4,24,0.28,16,10
2026-08-03,120247753798010278,[AFS] [F3] [Yonela Mnguni] V4,120247753719120278,9,9,9,11,27,1.77,52,10
2026-08-03,120247753808800278,[AFS] [F3] [Yonela Mnguni] V5,120247753719120278,20,20,20,19,57,2.52,92,20
2026-08-03,120247753817950278,[AFS] [F3] [Yonela Mnguni] V6,120247753719120278,4,4,4,2,12,0.09,5,4
2026-08-03,120247753837730278,[AFS] [F3] [Khanyisile Nxumalo] V1,120247753837740278,12,12,12,13,30,1.42,49,11
2026-08-03,120247753859960278,[AFS] [F3] [Khanyisile Nxumalo] V2,120247753837740278,44,44,44,90,138,7.68,222,45
2026-08-03,120247753870250278,[AFS] [F3] [Khanyisile Nxumalo] V3,120247753837740278,17,17,17,10,51,0.55,28,12
2026-08-03,120247753880980278,[AFS] [F3] [Khanyisile Nxumalo] V4,120247753837740278,10,10,10,11,33,2.00,56,10
2026-08-03,120247753888530278,[AFS] [F3] [Khanyisile Nxumalo] V5,120247753837740278,11,11,11,8,27,0.75,30,7
2026-08-03,120247753901780278,[AFS] [F3] [Khanyisile Nxumalo] V6,120247753837740278,37,37,37,48,117,4.90,133,24
2026-08-03,120247768212490278,,,0,0,0,0,0,0,4,1
2026-08-03,120247768229630278,,,0,0,0,0,0,0,5,1
2026-08-03,120247768344990278,[AFS] [F3] [Nandipha Buthelezi] V2,120247768254900278,27,27,27,31,84,2.82,76,17
