data,adset_id,campaign_id,receita_gam_bruta,receita_gam_liquida,impressoes_gam,cliques_gam,ecpm_gam
2026-08-09,120247360356830278,120247360356710278,15.42,13.88,97,21,158.96
2026-08-09,120247360531130278,120247360531070278,3.56,3.21,71,8,50.17
2026-08-09,120247360531140278,120247360531070278,9.85,8.87,228,25,43.2
2026-08-09,120247382323040278,120247382322970278,14.44,12.99,169,32,85.42
2026-08-09,120247382323050278,120247382322970278,8.43,7.58,146,22,57.71
2026-08-09,120247382323060278,120247382322970278,6.36,5.72,140,26,45.4
2026-08-09,120247382323070278,120247382322970278,5.88,5.29,87,13,67.54
2026-08-09,120247382323080278,120247382322970278,6.51,5.86,109,14,59.69
2026-08-09,120247382323090278,120247382322970278,12.34,11.11,113,17,109.21
2026-08-09,120247488259350278,120247488259330278,7.6,6.84,129,24,58.92
2026-08-09,120247488474100278,120247488474000278,6.04,5.44,100,15,60.43
2026-08-09,120247488660110278,120247488474000278,7.02,6.32,117,21,59.98
2026-08-09,120247488827940278,120247488474000278,8.4,7.56,110,15,76.35
2026-08-09,120247488854820278,120247488474000278,9.8,8.82,153,20,64.04
2026-08-09,120247488968980278,120247488930090278,3.15,2.83,56,7,56.24
2026-08-09,120247506542160278,120247506424170278,6.11,5.5,31,3,197.15
2026-08-09,120247753333380278,120247753268510278,6.78,6.1,86,17,78.85
2026-08-09,120247753339060278,120247753268510278,2.72,2.45,42,11,64.81
2026-08-09,120247753343390278,120247753268510278,4.69,4.22,84,11,55.79
2026-08-09,120247753359010278,120247753268510278,4.53,4.08,56,7,80.95
2026-08-09,120247753572160278,120247753572060278,2.24,2.01,52,8,43.03
2026-08-09,120247753631300278,120247753572060278,7.95,7.15,133,17,59.75
2026-08-09,120247753647720278,120247753572060278,8.93,8.03,165,19,54.1
2026-08-09,120247753784310278,120247753719120278,18.37,16.53,127,23,144.65
2026-08-09,120247753859960278,120247753837740278,9.08,8.17,167,22,54.39
2026-08-09,120247753880980278,120247753837740278,0.73,0.66,20,1,36.45
2026-08-09,120247852217870278,120247852157360278,0.12,0.11,3,0,40.9
2026-08-09,120247852230800278,120247852157360278,0.3,0.27,4,0,75.65
2026-08-09,120247852377810278,120247852291590278,4.61,4.14,60,7,76.76
2026-08-09,120247852396100278,120247852291590278,1.12,1.01,33,3,34.03
2026-08-09,120247855943690278,120247855943600278,2.57,2.32,33,7,77.95
2026-08-09,120247856009420278,120247855943600278,0.41,0.36,10,0,40.5
2026-08-09,120247856014920278,120247855943600278,1.14,1.03,27,4,42.22
2026-08-09,120247856129530278,120247856056590278,0.87,0.78,13,3,66.98
2026-08-09,120247856138670278,120247856056590278,0.1,0.09,9,1,10.92
2026-08-09,120247856141810278,120247856056590278,0,0,3,0,1.6
2026-08-09,120247856312700278,120247856312660278,2.94,2.65,55,6,53.54
2026-08-09,120247856415450278,120247856312660278,3.38,3.04,42,9,80.51
2026-08-09,120247856608070278,120247856312660278,0.31,0.28,8,1,39.2
2026-08-09,120247856633450278,120247856633350278,0.33,0.3,20,1,16.66
2026-08-09,120247856660550278,120247856633350278,0.19,0.18,5,0,38.96
2026-08-09,120247856752040278,120247856724080278,1.38,1.24,17,2,81.26
2026-08-09,120247856774430278,120247856724080278,1.03,0.92,23,3,44.6
2026-08-09,120247856781020278,120247856724080278,0.22,0.2,10,1,21.67
2026-08-09,120253406623060281,120253406535430281,7.33,6.6,71,11,103.22
2026-08-09,120253406659640281,120253406535430281,10.23,9.21,122,16,83.86
2026-08-09,120253406774810281,120253406694250281,2.14,1.93,49,6,43.74
2026-08-09,120253406822870281,120253406694250281,4.19,3.77,41,7,102.13
2026-08-09,120253406891930281,120253406891860281,7.36,6.63,103,16,71.48
2026-08-09,120253407333460281,120253407221890281,4.88,4.39,67,10,72.85
2026-08-09,120253407402570281,120253407221890281,3.88,3.49,58,15,66.83
2026-08-09,120253407409760281,120253407221890281,9.39,8.45,106,25,88.54
2026-08-09,120253409983580281,120253408396060281,10.45,9.4,119,22,87.79
2026-08-10,120247357081010278,120247357080990278,13.81,12.43,255,24,54.17
2026-08-10,120247357457050278,120247357456980278,17.32,15.59,256,37,67.67
2026-08-10,120247357457070278,120247357456980278,26.83,24.15,332,56,80.81
2026-08-10,120247357457090278,120247357456980278,17.54,15.78,210,33,83.52
2026-08-10,120247357457100278,120247357456980278,0.71,0.63,20,2,35.27
2026-08-10,120247358420070278,120247358419970278,7.07,6.37,92,14,76.9
2026-08-10,120247359464720278,120247359464690278,0.55,0.49,11,2,49.98
2026-08-10,120247360141410278,120247360141370278,11.51,10.36,200,23,57.54
2026-08-10,120247360141480278,120247360141370278,2.76,2.49,57,10,48.5
2026-08-10,120247360141490278,120247360141370278,12.77,11.49,193,35,66.16
2026-08-10,120247360356790278,120247360356710278,17.09,15.38,146,23,117.08
2026-08-10,120247360356830278,120247360356710278,13.42,12.08,203,36,66.11
2026-08-10,120247360531130278,120247360531070278,0.32,0.28,13,2,24.35
2026-08-10,120247360531140278,120247360531070278,26.1,23.49,334,46,78.14
2026-08-10,120247382323040278,120247382322970278,16.32,14.69,268,44,60.91
2026-08-10,120247382323050278,120247382322970278,9.67,8.7,163,26,59.32
2026-08-10,120247382323060278,120247382322970278,15.82,14.24,243,45,65.1
2026-08-10,120247382323070278,120247382322970278,15.8,14.22,178,25,88.79
2026-08-10,120247382323080278,120247382322970278,14.62,13.15,211,35,69.27
2026-08-10,120247382323090278,120247382322970278,10.1,9.09,236,31,42.81
2026-08-10,120247488259350278,120247488259330278,13.15,11.83,163,33,80.66
2026-08-10,120247488474100278,120247488474000278,23.35,21.01,265,44,88.11
2026-08-10,120247488660110278,120247488474000278,0.27,0.25,7,1,39.09
2026-08-10,120247488827940278,120247488474000278,21.29,19.16,293,57,72.65
2026-08-10,120247488854820278,120247488474000278,15.98,14.38,198,34,80.71
2026-08-10,120247488968980278,120247488930090278,12.09,10.88,156,27,77.51
2026-08-10,120247506542160278,120247506424170278,0.88,0.79,18,4,48.84
2026-08-10,120247753333380278,120247753268510278,2.04,1.84,27,6,75.72
2026-08-10,120247753343390278,120247753268510278,3.89,3.5,42,6,92.51
2026-08-10,120247753359010278,120247753268510278,1.62,1.45,48,8,33.67
2026-08-10,120247753572160278,120247753572060278,1.23,1.1,16,3,76.64
2026-08-10,120247753631300278,120247753572060278,7.21,6.49,39,3,184.95
2026-08-10,120247753647720278,120247753572060278,12.33,11.1,115,14,107.2
2026-08-10,120247753784310278,120247753719120278,7.8,7.02,98,14,79.63
2026-08-10,120247753859960278,120247753837740278,4.06,3.65,107,10,37.92
2026-08-10,120247753880980278,120247753837740278,0,0,1,0,0.8
2026-08-10,120247852377810278,120247852291590278,1.86,1.68,41,5,45.44
2026-08-10,120247852396100278,120247852291590278,1.48,1.34,28,6,52.98
2026-08-10,120247855943690278,120247855943600278,0,0,1,0,1.5
2026-08-10,120247856014920278,120247855943600278,0.19,0.17,4,1,47.1
2026-08-10,120247856312700278,120247856312660278,0.01,0.01,2,0,4.4
2026-08-10,120247856415450278,120247856312660278,0.46,0.41,9,2,50.8
2026-08-10,120247856608070278,120247856312660278,0.03,0.03,6,0,4.88
2026-08-10,120247856752040278,120247856724080278,0.23,0.21,3,1,77.73
2026-08-10,120247856774430278,120247856724080278,0.66,0.59,6,1,109.63
2026-08-10,120247856781020278,120247856724080278,0.85,0.76,7,3,121.11
2026-08-10,120253406623060281,120253406535430281,0.38,0.34,8,0,47.9
2026-08-10,120253406659640281,120253406535430281,0.1,0.09,3,1,34
2026-08-10,120253407333460281,120253407221890281,0.56,0.5,6,2,92.9
2026-08-10,120253407402570281,120253407221890281,0.05,0.04,3,0,15.93
2026-08-10,120253407409760281,120253407221890281,0.01,0.01,2,0,6.8
2026-08-10,120253409983580281,120253408396060281,0.3,0.27,2,1,148.1
2026-08-11,120247357081010278,120247357080990278,11.69,10.52,164,22,71.29
2026-08-11,120247357457050278,120247357456980278,11.9,10.71,105,19,113.33
2026-08-11,120247357457070278,120247357456980278,5.87,5.29,85,18,69.09
2026-08-11,120247357457090278,120247357456980278,5.54,4.98,78,8,71.01
2026-08-11,120247358420070278,120247358419970278,6.74,6.06,88,16,76.58
2026-08-11,120247359464720278,120247359464690278,0.13,0.12,3,1,42.93
2026-08-11,120247360141410278,120247360141370278,6.03,5.43,136,18,44.36
2026-08-11,120247360141480278,120247360141370278,4.33,3.9,47,12,92.18
2026-08-11,120247360141490278,120247360141370278,3.03,2.73,59,7,51.39
2026-08-11,120247360356790278,120247360356710278,3.86,3.47,47,6,82.07
2026-08-11,120247360356830278,120247360356710278,4.4,3.96,68,15,64.76
2026-08-11,120247360531140278,120247360531070278,7.13,6.41,170,23,41.92
2026-08-11,120247382323040278,120247382322970278,8.89,8,137,22,64.88
2026-08-11,120247382323050278,120247382322970278,7.55,6.79,135,14,55.9
2026-08-11,120247382323060278,120247382322970278,17.04,15.34,183,34,93.11
2026-08-11,120247382323070278,120247382322970278,14.37,12.93,96,22,149.68
2026-08-11,120247382323080278,120247382322970278,3.87,3.48,77,14,50.28
2026-08-11,120247382323090278,120247382322970278,4.65,4.19,87,10,53.47
2026-08-11,120247488259350278,120247488259330278,13.99,12.59,146,31,95.81
2026-08-11,120247488474100278,120247488474000278,4.06,3.65,56,8,72.51
2026-08-11,120247488827940278,120247488474000278,8.9,8.01,139,20,64.06
2026-08-11,120247488854820278,120247488474000278,10.65,9.59,137,19,77.77
2026-08-11,120247488968980278,120247488930090278,4.75,4.28,61,11,77.88
2026-08-11,120247753333380278,120247753268510278,4.87,4.38,67,15,72.68
2026-08-11,120247753343390278,120247753268510278,3.91,3.52,70,11,55.82
2026-08-11,120247753359010278,120247753268510278,2.74,2.47,40,9,68.59
2026-08-11,120247753631300278,120247753572060278,5.42,4.88,42,8,129.06
2026-08-11,120247753647720278,120247753572060278,13.52,12.17,202,25,66.92
2026-08-11,120247753784310278,120247753719120278,4.69,4.22,65,6,72.15
2026-08-11,120247753859960278,120247753837740278,14.85,13.37,198,28,75.02
2026-08-11,120247852377810278,120247852291590278,1.82,1.64,31,4,58.87
2026-08-11,120248013951830278,120247753837740278,0.66,0.59,16,3,41.01
2026-08-11,120248013980050278,120247753837740278,1.35,1.22,21,4,64.52
2026-08-11,120248013986740278,120247753837740278,1.37,1.24,18,1,76.3
2026-08-11,120248013993110278,120247753837740278,3.01,2.71,29,2,103.93
2026-08-11,120248014002370278,120247753837740278,1.55,1.4,25,4,62.09
2026-08-11,120248014007790278,120247753837740278,2.53,2.28,43,10,58.93
2026-08-11,120248014016860278,120247753837740278,10.8,9.72,66,15,163.58
2026-08-11,120248014026550278,120247753837740278,0.67,0.6,11,2,61.06
2026-08-11,120248014031360278,120247753837740278,0.4,0.36,20,0,20.01
2026-08-11,120248014298520278,120247753572060278,3.72,3.34,21,5,176.98
2026-08-11,120248014304990278,120247753572060278,10.86,9.77,181,26,60
2026-08-11,120248014307330278,120247753572060278,5.64,5.08,16,7,352.57
2026-08-11,120248014312900278,120247753572060278,11.91,10.72,139,22,85.72
2026-08-11,120248014331980278,120247753572060278,5.58,5.02,62,6,90.04
2026-08-11,120248014338390278,120247753572060278,2.75,2.47,46,6,59.72
2026-08-11,120248014349350278,120247753572060278,6.37,5.73,74,10,86.04
2026-08-11,120248014354790278,120247753572060278,1.44,1.29,9,0,159.86
2026-08-11,120248014357340278,120247753572060278,5.47,4.92,73,8,74.94
2026-08-11,120248014361180278,120247753572060278,5.23,4.7,73,11,71.58
2026-08-11,120248014806030278,120247753268510278,2.33,2.1,26,2,89.62
2026-08-11,120248014851080278,120247753268510278,0.15,0.14,2,0,76.3
2026-08-11,120248014943290278,120247753268510278,3.45,3.1,47,7,73.37
2026-08-11,120248014983880278,120247753268510278,3.68,3.32,84,10,43.86
2026-08-11,120248014989930278,120247753268510278,8.12,7.31,91,15,89.23
2026-08-11,120248015000030278,120247753268510278,4.73,4.26,68,10,69.58
2026-08-11,120248015007660278,120247753268510278,0.69,0.62,12,1,57.41
2026-08-11,120248015021780278,120247753268510278,1.12,1.01,19,1,59.19
2026-08-11,120248015027340278,120247753268510278,0.77,0.69,22,2,34.95
2026-08-11,120248015032800278,120247753268510278,3.01,2.71,28,4,107.59
2026-08-11,120248015539040278,120247753719120278,9.9,8.91,102,23,97.08
2026-08-11,120248015573900278,120247753719120278,4.51,4.06,54,11,83.47
2026-08-11,120248015583870278,120247753719120278,4.02,3.62,47,6,85.59
2026-08-11,120248015591980278,120247753719120278,3.49,3.14,48,7,72.65
2026-08-11,120248015604620278,120247753719120278,4.23,3.81,60,14,70.54
2026-08-11,120248015608410278,120247753719120278,6.95,6.25,84,19,82.72
2026-08-11,120248015705310278,120247753719120278,1.23,1.11,29,5,42.41
2026-08-11,120248015743610278,120247753719120278,3.3,2.97,61,13,54.05
2026-08-11,120248015758600278,120247753719120278,12.67,11.41,108,8,117.34
2026-08-11,120248015775920278,120247753719120278,1.54,1.39,17,1,90.52
2026-08-11,120248015919380278,120247852291590278,1.45,1.3,20,2,72.4
2026-08-11,120248015964290278,120247852291590278,0.6,0.54,12,0,50.33
2026-08-11,120248015969120278,120247852291590278,0.48,0.43,17,2,28.16
2026-08-11,120248015975280278,120247852291590278,1.57,1.42,17,2,92.64
2026-08-11,120248015981890278,120247852291590278,0.35,0.32,7,1,50.66
2026-08-11,120248015988990278,120247852291590278,1.94,1.75,20,4,97.01
2026-08-11,120248016000090278,120247852291590278,0.97,0.88,20,4,48.64
2026-08-11,120248016028140278,120247852291590278,0.6,0.54,10,0,59.95
2026-08-11,120248016058110278,120247852291590278,1.37,1.23,12,3,114.08
2026-08-11,120253665873690281,120253665771940281,5.9,5.31,63,9,93.58
2026-08-11,120253665881380281,120253665771940281,10.55,9.49,144,23,73.26
2026-08-11,120253665893600281,120253665771940281,1.94,1.75,31,5,62.62
2026-08-11,120253665904310281,120253665771940281,31.9,28.71,525,70,60.77
2026-08-11,120253665910190281,120253665771940281,14.36,12.92,223,31,64.39
2026-08-11,120253665917020281,120253665771940281,0.02,0.02,1,0,19.6
2026-08-11,120253665946580281,120253665771940281,7.03,6.33,108,14,65.14
2026-08-11,120253666333460281,120253666333490281,21.79,19.61,262,33,83.18
2026-08-11,120253666506120281,120253666333490281,7.38,6.64,45,6,164.04
2026-08-11,120253666511600281,120253666333490281,0.26,0.24,14,0,18.69
2026-08-11,120253666527630281,120253666333490281,14.63,13.17,214,36,68.37
2026-08-11,120253666532760281,120253666333490281,12.79,11.51,227,26,56.35
2026-08-11,120253666628200281,120253666333490281,1.27,1.14,26,5,48.79
2026-08-11,120253666652150281,120253666333490281,0.13,0.12,5,0,26.76
2026-08-11,120253666680770281,120253666333490281,1.56,1.41,22,3,71.1
2026-08-11,120253667302470281,120253667302360281,1.52,1.37,47,5,32.28
2026-08-11,120253667360680281,120253667302360281,2.98,2.68,34,6,87.56
2026-08-11,120253667384950281,120253667302360281,1.86,1.67,25,1,74.42
2026-08-11,120253667457200281,120253667302360281,8.16,7.35,62,11,131.67
2026-08-11,120253667485200281,120253667302360281,1.2,1.08,22,8,54.35
2026-08-11,120253667505210281,120253667302360281,4.28,3.85,71,10,60.29
2026-08-11,120253667521110281,120253667302360281,2.26,2.04,50,5,45.27
2026-08-11,120253667533570281,120253667302360281,1.65,1.49,21,3,78.8
2026-08-11,120253667542940281,120253667302360281,2.06,1.85,20,2,103.04
2026-08-11,120253667551140281,120253667302360281,2.5,2.25,23,2,108.68
2026-08-11,120253667581310281,120253667581330281,0.12,0.11,4,0,30.33
2026-08-11,120253667622250281,120253667581330281,2.66,2.39,16,2,166.01
2026-08-11,120253667639650281,120253667581330281,2.39,2.15,48,6,49.74
2026-08-11,120253667644420281,120253667581330281,2.81,2.53,52,6,53.96
2026-08-11,120253667649010281,120253667581330281,7.18,6.46,49,17,146.56
2026-08-11,120253667663120281,120253667581330281,2.05,1.84,13,2,157.47
2026-08-11,120253667668650281,120253667581330281,9.5,8.55,73,6,130.19
2026-08-11,120253667678500281,120253667581330281,1.39,1.25,29,5,47.99
2026-08-11,120253667683750281,120253667581330281,1.13,1.02,28,2,40.45
2026-08-11,120253667705850281,120253667581330281,4.79,4.31,77,13,62.22
2026-08-12,120247357081010278,120247357080990278,13.87,12.48,188,37,73.77
2026-08-12,120247357457050278,120247357456980278,0.46,0.41,14,1,32.79
2026-08-12,120247357457070278,120247357456980278,4.88,4.39,34,7,143.4
2026-08-12,120247357457090278,120247357456980278,0.65,0.59,13,0,50.02
2026-08-12,120247358420070278,120247358419970278,7.72,6.95,127,15,60.82
2026-08-12,120247359464720278,120247359464690278,7.62,6.86,113,13,67.42
2026-08-12,120247360141410278,120247360141370278,12.68,11.41,219,28,57.9
2026-08-12,120247360141490278,120247360141370278,7.04,6.33,94,14,74.86
2026-08-12,120247360356830278,120247360356710278,0.35,0.31,3,0,115.37
2026-08-12,120247360531140278,120247360531070278,1.84,1.66,38,7,48.42
2026-08-12,120247382323040278,120247382322970278,18.46,16.61,212,36,87.05
2026-08-12,120247382323050278,120247382322970278,7.3,6.57,117,15,62.38
2026-08-12,120247382323060278,120247382322970278,13.52,12.17,217,30,62.3
2026-08-12,120247382323070278,120247382322970278,7.76,6.98,121,18,64.14
2026-08-12,120247382323080278,120247382322970278,5.69,5.12,109,13,52.24
2026-08-12,120247382323090278,120247382322970278,7.81,7.03,116,14,67.33
2026-08-12,120247488259350278,120247488259330278,10.71,9.64,122,21,87.79
2026-08-12,120247488474100278,120247488474000278,0.42,0.38,8,2,52.41
2026-08-12,120247488827940278,120247488474000278,0.25,0.22,4,1,61.45
2026-08-12,120247488854820278,120247488474000278,0.37,0.33,12,0,30.58
2026-08-12,120247488968980278,120247488930090278,8.58,7.72,148,22,57.96
2026-08-12,120247506542160278,120247506424170278,6.87,6.18,93,13,73.84
2026-08-12,120247753333380278,120247753268510278,3.36,3.02,64,6,52.49
2026-08-12,120247753343390278,120247753268510278,1.96,1.76,34,4,57.53
2026-08-12,120247753359010278,120247753268510278,0.8,0.72,24,2,33.18
2026-08-12,120247753631300278,120247753572060278,3.59,3.23,44,9,81.66
2026-08-12,120247753647720278,120247753572060278,14.15,12.74,145,24,97.61
2026-08-12,120247753784310278,120247753719120278,1.36,1.22,20,4,68.02
2026-08-12,120247753859960278,120247753837740278,12.05,10.85,163,26,73.93
2026-08-12,120247852377810278,120247852291590278,1.61,1.45,10,1,160.82
2026-08-12,120248013951830278,120247753837740278,2.08,1.87,35,6,59.47
2026-08-12,120248013980050278,120247753837740278,1.84,1.66,27,2,68.2
2026-08-12,120248013986740278,120247753837740278,11.44,10.29,117,22,97.74
2026-08-12,120248013993110278,120247753837740278,1.41,1.27,22,4,63.94
2026-08-12,120248014002370278,120247753837740278,7.06,6.35,93,13,75.9
2026-08-12,120248014007790278,120247753837740278,2.26,2.04,32,2,70.77
2026-08-12,120248014016860278,120247753837740278,16.3,14.67,160,34,101.87
2026-08-12,120248014026550278,120247753837740278,0.48,0.44,11,0,43.98
2026-08-12,120248014031360278,120247753837740278,3.05,2.75,49,10,62.25
2026-08-12,120248014298520278,120247753572060278,3.75,3.38,68,15,55.17
2026-08-12,120248014304990278,120247753572060278,11.34,10.21,202,35,56.16
2026-08-12,120248014307330278,120247753572060278,4.44,4,71,9,62.55
2026-08-12,120248014312900278,120247753572060278,1.82,1.64,44,6,41.37
2026-08-12,120248014331980278,120247753572060278,10.54,9.49,157,12,67.14
2026-08-12,120248014338390278,120247753572060278,5.34,4.81,45,8,118.75
2026-08-12,120248014349350278,120247753572060278,1.11,1,23,1,48.11
2026-08-12,120248014354790278,120247753572060278,7.61,6.85,134,15,56.82
2026-08-12,120248014357340278,120247753572060278,3.05,2.75,33,9,92.48
2026-08-12,120248014361180278,120247753572060278,1.05,0.94,29,0,36.04
2026-08-12,120248014806030278,120247753268510278,4.82,4.33,47,5,102.47
2026-08-12,120248014851080278,120247753268510278,0.13,0.12,2,1,67.35
2026-08-12,120248014943290278,120247753268510278,4.97,4.47,56,10,88.7
2026-08-12,120248014983880278,120247753268510278,2.45,2.2,52,6,47.03
2026-08-12,120248014989930278,120247753268510278,6.58,5.92,71,13,92.7
2026-08-12,120248015000030278,120247753268510278,2.69,2.42,45,6,59.79
2026-08-12,120248015007660278,120247753268510278,2.43,2.19,50,6,48.59
2026-08-12,120248015021780278,120247753268510278,5.35,4.81,124,13,43.14
2026-08-12,120248015027340278,120247753268510278,8.57,7.72,112,33,76.56
2026-08-12,120248015032800278,120247753268510278,5.57,5.01,93,10,59.87
2026-08-12,120248015539040278,120247753719120278,1.98,1.78,50,8,39.64
2026-08-12,120248015573900278,120247753719120278,0.78,0.71,18,3,43.57
2026-08-12,120248015583870278,120247753719120278,4.59,4.13,79,11,58.04
2026-08-12,120248015591980278,120247753719120278,3.8,3.42,42,11,90.43
2026-08-12,120248015604620278,120247753719120278,6.63,5.96,121,16,54.76
2026-08-12,120248015608410278,120247753719120278,3.31,2.98,32,7,103.55
2026-08-12,120248015705310278,120247753719120278,2.42,2.18,58,7,41.7
2026-08-12,120248015743610278,120247753719120278,7.03,6.33,91,13,77.24
2026-08-12,120248015758600278,120247753719120278,1.41,1.27,24,4,58.61
2026-08-12,120248015775920278,120247753719120278,0.09,0.08,4,0,21.88
2026-08-12,120248015919380278,120247852291590278,0.96,0.87,12,3,80.34
2026-08-12,120248015964290278,120247852291590278,7.69,6.92,88,22,87.43
2026-08-12,120248015969120278,120247852291590278,0.36,0.33,4,1,90.5
2026-08-12,120248015975280278,120247852291590278,11.11,10,113,26,98.28
2026-08-12,120248015981890278,120247852291590278,8.53,7.68,82,10,104.07
2026-08-12,120248015988990278,120247852291590278,4.57,4.11,28,7,163.24
2026-08-12,120248016000090278,120247852291590278,1.05,0.94,25,2,41.81
2026-08-12,120248016028140278,120247852291590278,6.16,5.54,38,5,162.04
2026-08-12,120248016058110278,120247852291590278,2.59,2.33,31,8,83.41
2026-08-12,120248037146600278,120247488930090278,1.54,1.39,45,8,34.27
2026-08-12,120248037148270278,120247488930090278,2.26,2.04,32,6,70.67
2026-08-12,120248037149900278,120247488930090278,1.85,1.66,37,4,49.99
2026-08-12,120248037151710278,120247488930090278,3.67,3.3,56,8,65.5
2026-08-12,120248037154320278,120247488930090278,0.1,0.09,9,0,10.76
2026-08-12,120248037227310278,120247488259330278,6.3,5.67,60,8,104.97
2026-08-12,120248037236070278,120247488259330278,0.81,0.73,16,1,50.87
2026-08-12,120248037242460278,120247488259330278,4.86,4.37,60,11,80.93
2026-08-12,120248037248010278,120247488259330278,3.94,3.55,33,9,119.46
2026-08-12,120248037252070278,120247488259330278,1.19,1.07,25,4,47.76
2026-08-12,120248037256010278,120247488259330278,6.52,5.87,93,11,70.14
2026-08-12,120248037259710278,120247488259330278,9.95,8.95,147,25,67.68
2026-08-12,120248037267250278,120247488259330278,7.21,6.49,60,13,120.2
2026-08-12,120248037325860278,120247360141370278,3.25,2.93,46,9,70.75
2026-08-12,120248037346630278,120247360141370278,2.62,2.36,21,5,124.96
2026-08-12,120248037354900278,120247360141370278,1.72,1.55,34,4,50.63
2026-08-12,120248037373890278,120247360141370278,2.91,2.62,48,4,60.56
2026-08-12,120248037378470278,120247360141370278,1.44,1.3,24,5,60.08
2026-08-12,120248037384100278,120247360141370278,5.13,4.62,50,6,102.64
2026-08-12,120248037402540278,120247360141370278,5.75,5.17,34,7,169.1
2026-08-12,120248037418040278,120247360141370278,4.2,3.78,68,8,61.72
2026-08-12,120248037462010278,120247358419970278,4.37,3.93,72,11,60.72
2026-08-12,120248037469760278,120247358419970278,6.02,5.42,60,8,100.33
2026-08-12,120248037484310278,120247358419970278,1.31,1.18,26,2,50.26
2026-08-12,120248037487480278,120247358419970278,9.65,8.68,79,16,122.14
2026-08-12,120248037490750278,120247358419970278,2.24,2.02,57,6,39.31
2026-08-12,120248037496400278,120247358419970278,3.61,3.25,59,16,61.14
2026-08-12,120248037498990278,120247358419970278,7.6,6.84,51,10,149.08
2026-08-12,120248037501970278,120247358419970278,1.64,1.47,26,2,62.89
2026-08-12,120248037551200278,120247357080990278,4.96,4.46,69,7,71.81
2026-08-12,120248037563320278,120247357080990278,1.66,1.5,46,4,36.15
2026-08-12,120248037567290278,120247357080990278,6.73,6.05,90,19,74.73
2026-08-12,120248037571270278,120247357080990278,4.25,3.82,33,5,128.7
2026-08-12,120248037572920278,120247357080990278,0.4,0.36,5,0,80.7
2026-08-12,120248037576340278,120247357080990278,3.34,3.01,44,6,76.02
2026-08-12,120248037581340278,120247357080990278,5.32,4.78,66,15,80.54
2026-08-12,120248037598010278,120247357080990278,3.46,3.11,70,8,49.42
2026-08-12,120248037719570278,120247359464690278,0.93,0.83,14,0,66.26
2026-08-12,120248037736060278,120247359464690278,1.27,1.15,38,2,33.53
2026-08-12,120248037741040278,120247359464690278,6.28,5.65,75,10,83.67
2026-08-12,120248037745600278,120247359464690278,1.44,1.3,100,3,14.4
2026-08-12,120248037747540278,120247359464690278,2.38,2.14,35,6,67.9
2026-08-12,120248037755210278,120247359464690278,4.69,4.22,52,4,90.15
2026-08-12,120248037760680278,120247359464690278,0.86,0.77,15,3,57.34
2026-08-12,120248037841630278,120247506168050278,0.07,0.06,3,0,21.87
2026-08-12,120248037864920278,120247506168050278,10.91,9.82,87,13,125.38
2026-08-12,120248037871170278,120247506168050278,0.31,0.28,11,0,28.55
2026-08-12,120248037884290278,120247506168050278,1,0.9,14,9,71.19
2026-08-12,120248037889530278,120247506168050278,4.51,4.06,56,7,80.58
2026-08-12,120248037901600278,120247506168050278,4.64,4.18,72,12,64.46
2026-08-12,120248037907790278,120247506168050278,2.64,2.37,48,10,54.9
2026-08-12,120248037951360278,120247506424170278,5.72,5.15,78,10,73.3
2026-08-12,120248037968460278,120247506424170278,1.59,1.43,27,3,58.81
2026-08-12,120248037978210278,120247506424170278,5.36,4.83,78,12,68.76
2026-08-12,120248037983800278,120247506424170278,1.99,1.79,26,3,76.43
2026-08-12,120248037988730278,120247506424170278,1.27,1.14,25,2,50.75
2026-08-12,120248038023970278,120247382322970278,1.63,1.47,35,8,46.55
2026-08-12,120248038047290278,120247382322970278,2.86,2.57,66,11,43.32
2026-08-12,120248038050550278,120247382322970278,5.61,5.05,73,7,76.89
2026-08-12,120248038053810278,120247382322970278,1.45,1.3,11,2,131.4
2026-08-12,120253665873690281,120253665771940281,1.21,1.09,39,1,30.94
2026-08-12,120253665881380281,120253665771940281,35.74,32.16,507,60,70.49
2026-08-12,120253665893600281,120253665771940281,9.58,8.63,111,16,86.35
2026-08-12,120253665904310281,120253665771940281,21.71,19.54,344,48,63.11
2026-08-12,120253665910190281,120253665771940281,12.04,10.84,170,28,70.83
2026-08-12,120253665917020281,120253665771940281,0.12,0.1,2,0,57.5
2026-08-12,120253665946580281,120253665771940281,61.58,55.42,756,99,81.46
2026-08-12,120253666333460281,120253666333490281,29.02,26.11,432,61,67.17
2026-08-12,120253666506120281,120253666333490281,0.9,0.81,19,4,47.36
2026-08-12,120253666527630281,120253666333490281,22.17,19.95,372,59,59.6
2026-08-12,120253666532760281,120253666333490281,30.29,27.26,471,74,64.31
2026-08-12,120253666628200281,120253666333490281,0.12,0.11,2,1,60.55
2026-08-12,120253666680770281,120253666333490281,0,0,1,0,1.2
2026-08-12,120253667302470281,120253667302360281,2.37,2.13,34,2,69.58
2026-08-12,120253667360680281,120253667302360281,0.79,0.71,30,3,26.45
2026-08-12,120253667384950281,120253667302360281,5.91,5.32,54,12,109.53
2026-08-12,120253667457200281,120253667302360281,0.17,0.15,11,0,15.5
2026-08-12,120253667485200281,120253667302360281,7.57,6.81,97,19,78.02
2026-08-12,120253667505210281,120253667302360281,4.49,4.04,66,7,68.07
2026-08-12,120253667521110281,120253667302360281,8.44,7.6,136,25,62.09
