data,conta,campaign_id,campaign_name,adset_id,adset_name,gasto,impressoes_meta,alcance,frequencia,cpm,cliques_link,ctr_link,cpc_link,conversas,custo_conversa,status_atual,orcamento_diario_atual,leads_entrada,cliques_ad,threads,leads_qualificados,leads_avaliados,receita_estimada_brl,sessoes,leads_com_sessao,gap_clique_sessao,pct_chegada_blog,sessoes_por_lead,taxa_qualificacao,receita_gam_bruta,receita_gam_liquida,impressoes_gam,cliques_gam,ecpm_gam
2026-08-06,c 02,120253428726860281,[E7] [MKUKER] [AFS] [F3] [Nompilo Makhathini],120253428747820281,[AFS] [F3] [Nompilo Makhathini] V4,0.93,550,538,1.0223,1.69,38,6.9091,0.0245,56,0.0166,CAMPAIGN_PAUSED,1,21,21,21,18,69,2.49,71,18,3,85.7,3.94,26.1,7.28,6.55,74,20,98.38
2026-08-06,c 02,120253428726860281,[E7] [MKUKER] [AFS] [F3] [Nompilo Makhathini],120253428749630281,[AFS] [F3] [Nompilo Makhathini] V5,0.84,525,512,1.0254,1.6,29,5.5238,0.029,49,0.0171,CAMPAIGN_PAUSED,1,19,19,19,6,51,1.16,37,10,9,52.6,3.7,11.8,3.59,3.24,39,7,92.18
2026-08-06,c 02,120253428726860281,[E7] [MKUKER] [AFS] [F3] [Nompilo Makhathini],120253428752090281,[AFS] [F3] [Nompilo Makhathini] V6,0,0,0,0,,0,,,2,0,PAUSED,1,1,1,1,0,3,0.00,1,1,0,100,1,0,,,,,
2026-08-06,c 02,120253428755630281,[E7] [MKUKER] [AFS] [F3] [Hloniphile Mpanza],120253428755700281,[AFS] [F3] [Hloniphile Mpanza] V1,0.93,873,838,1.0418,1.07,71,8.1329,0.0131,76,0.0122,CAMPAIGN_PAUSED,1,33,33,33,45,105,3.16,64,20,13,60.6,3.2,42.9,6.19,5.57,65,14,95.24
2026-08-06,c 02,120253428755630281,[E7] [MKUKER] [AFS] [F3] [Hloniphile Mpanza],120253428768520281,[AFS] [F3] [Hloniphile Mpanza] V2,0.64,731,710,1.0296,0.88,92,12.5855,0.007,100,0.0064,PAUSED,1,46,46,46,40,132,2.74,74,20,26,43.5,3.7,30.3,4.04,3.64,56,8,72.22
2026-08-06,c 02,120253428755630281,[E7] [MKUKER] [AFS] [F3] [Hloniphile Mpanza],120253428772810281,[AFS] [F3] [Hloniphile Mpanza] V3,0.98,748,733,1.0205,1.31,38,5.0802,0.0258,63,0.0156,CAMPAIGN_PAUSED,1,31,31,31,44,84,4.57,128,20,11,64.5,6.4,52.4,5.64,5.08,80,12,70.5
2026-08-06,c 02,120253428755630281,[E7] [MKUKER] [AFS] [F3] [Hloniphile Mpanza],120253428775060281,[AFS] [F3] [Hloniphile Mpanza] V4,0.79,1000,982,1.0183,0.79,144,14.4,0.0055,161,0.0049,CAMPAIGN_PAUSED,1,73,73,73,93,228,7.92,185,46,27,63,4.02,40.8,8.82,7.93,153,28,57.62
2026-08-06,c 02,120253428755630281,[E7] [MKUKER] [AFS] [F3] [Hloniphile Mpanza],120253428777030281,[AFS] [F3] [Hloniphile Mpanza] V5,0.68,607,601,1.01,1.12,100,16.4745,0.0068,83,0.0082,PAUSED,1,38,38,38,26,108,1.80,46,17,21,44.7,2.71,24.1,2.35,2.12,40,6,58.76
2026-08-06,c 02,120253428755630281,[E7] [MKUKER] [AFS] [F3] [Hloniphile Mpanza],120253428778770281,[AFS] [F3] [Hloniphile Mpanza] V6,0.71,510,495,1.0303,1.39,19,3.7255,0.0374,22,0.0323,PAUSED,1,12,12,12,5,30,0.23,15,7,5,58.3,2.14,16.7,0.74,0.66,7,2,105.3
2026-08-06,c 02,120253428784320281,[E7] [MKUKER] [AFS] [F3] [Ayabonga Ngubane],120253428784400281,[AFS] [F3] [Ayabonga Ngubane] V1,0,0,0,0,,0,,,3,0,PAUSED,1,2,2,2,3,6,0.38,10,2,0,100,5,50,,,,,
2026-08-06,c 02,120253428784320281,[E7] [MKUKER] [AFS] [F3] [Ayabonga Ngubane],120253428817070281,[AFS] [F3] [Ayabonga Ngubane] V2,0.92,476,468,1.0171,1.93,50,10.5042,0.0184,47,0.0196,CAMPAIGN_PAUSED,1,18,18,18,21,57,2.52,52,13,5,72.2,4,36.8,5.03,4.53,69,20,72.95
2026-08-06,c 02,120253428784320281,[E7] [MKUKER] [AFS] [F3] [Ayabonga Ngubane],120253428858230281,[AFS] [F3] [Ayabonga Ngubane] V3,0,0,0,0,,0,,,2,0,PAUSED,1,1,1,1,0,3,0.00,1,1,0,100,1,0,,,,,
2026-08-06,c 02,120253428784320281,[E7] [MKUKER] [AFS] [F3] [Ayabonga Ngubane],120253428860840281,[AFS] [F3] [Ayabonga Ngubane] V4,0,0,0,0,,0,,,0,,PAUSED,1,1,1,1,3,3,0.16,8,2,-1,200,4,100,,,,,
2026-08-06,c 02,120253428784320281,[E7] [MKUKER] [AFS] [F3] [Ayabonga Ngubane],120253428863400281,[AFS] [F3] [Ayabonga Ngubane] V5,0.72,577,565,1.0212,1.25,34,5.8925,0.0212,57,0.0126,PAUSED,1,25,25,25,14,69,1.33,44,14,11,56,3.14,20.3,1.57,1.42,39,5,40.34
2026-08-06,c 02,120253428784320281,[E7] [MKUKER] [AFS] [F3] [Ayabonga Ngubane],120253428866700281,[AFS] [F3] [Ayabonga Ngubane] V6,0,0,0,0,,0,,,2,0,PAUSED,1,1,1,1,0,3,0.05,1,1,0,100,1,0,,,,,
2026-08-06,c 02,120253428881450281,[E7] [MKUKER] [AFS] [F3] [Naledi Tlou],120253428881520281,[AFS] [F3] [Naledi Tlou] V1,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,6,2,-2,,3,,0,0,1,0,2.8
2026-08-06,c 02,120253428881450281,[E7] [MKUKER] [AFS] [F3] [Naledi Tlou],120253428924330281,[AFS] [F3] [Naledi Tlou] V2,0,0,0,0,,0,,,0,,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-06,c 02,120253428881450281,[E7] [MKUKER] [AFS] [F3] [Naledi Tlou],120253428925220281,[AFS] [F3] [Naledi Tlou] V3,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,8,4,-4,,2,,0.13,0.12,6,0,22
2026-08-06,c 02,120253428881450281,[E7] [MKUKER] [AFS] [F3] [Naledi Tlou],120253428928030281,[AFS] [F3] [Naledi Tlou] V5,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-06,c 02,120253428881450281,[E7] [MKUKER] [AFS] [F3] [Naledi Tlou],120253428929360281,[AFS] [F3] [Naledi Tlou] V6,0,0,0,0,,0,,,0,,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-06,,120253463450370281,,120253463450360281,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,0.28,0.25,2,0,139.25
2026-08-06,c 02,120253463450370281,[E5] [MKUKER] [AFS] [F3] [Nolwazi Nkosi],120253463567850281,[AFS] [F3] [Nolwazi Nkosi] V2,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-06,c 02,120253463450370281,[E5] [MKUKER] [AFS] [F3] [Nolwazi Nkosi],120253463576570281,[AFS] [F3] [Nolwazi Nkosi] V3,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,11,4,-4,,2.75,,0.77,0.69,9,1,85.31
2026-08-06,c 02,120253463450370281,[E5] [MKUKER] [AFS] [F3] [Nolwazi Nkosi],120253463585430281,[AFS] [F3] [Nolwazi Nkosi] V4,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,7,3,-3,,2.33,,0.01,0.01,2,0,3.8
2026-08-06,c 02,120253463450370281,[E5] [MKUKER] [AFS] [F3] [Nolwazi Nkosi],120253463592030281,[AFS] [F3] [Nolwazi Nkosi] V5,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,18,6,-6,,3,,1.83,1.65,12,2,152.61
2026-08-06,c 02,120253463450370281,[E5] [MKUKER] [AFS] [F3] [Nolwazi Nkosi],120253463600660281,[AFS] [F3] [Nolwazi Nkosi] V6,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-06,c 02,120253464056690281,[E5] [MKUKER] [AFS] [F3] [Phumzile Ngcobo],120253464056810281,[AFS] [F3] [Phumzile Ngcobo] V1,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,3,1,-1,,3,,0.05,0.05,1,1,50.5
2026-08-06,c 02,120253464056690281,[E5] [MKUKER] [AFS] [F3] [Phumzile Ngcobo],120253464088910281,[AFS] [F3] [Phumzile Ngcobo] V3,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-06,,120253464056690281,,120253464091590281,,,,,,,,,,,,,,0,0,0,0,0,0,6,3,-3,,2,,0.01,0,2,0,2.55
2026-08-06,,120253464056690281,,120253464096330281,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,-1,,2,,0.01,0.01,1,0,7.2
2026-08-06,c 02,120253464056690281,[E5] [MKUKER] [AFS] [F3] [Phumzile Ngcobo],120253464099200281,[AFS] [F3] [Phumzile Ngcobo] V6,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,3,1,-1,,3,,0.01,0,2,0,2.55
2026-08-06,c 02,120253464120680281,[E5] [MKUKER] [AFS] [F3] [Lindiwe Gumede],120253464120750281,[AFS] [F3] [Lindiwe Gumede] V1,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,2,2,-2,,1,,0.01,0.01,2,0,3.3
2026-08-06,c 02,120253464120680281,[E5] [MKUKER] [AFS] [F3] [Lindiwe Gumede],120253464203130281,[AFS] [F3] [Lindiwe Gumede] V2,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,9,1,-1,,9,,1.96,1.77,6,2,327.12
2026-08-06,c 02,120253464120680281,[E5] [MKUKER] [AFS] [F3] [Lindiwe Gumede],120253464209290281,[AFS] [F3] [Lindiwe Gumede] V3,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-06,c 02,120253464120680281,[E5] [MKUKER] [AFS] [F3] [Lindiwe Gumede],120253464215330281,[AFS] [F3] [Lindiwe Gumede] V4,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,11,3,-3,,3.67,,0.22,0.2,2,1,111.75
2026-08-06,c 02,120253464120680281,[E5] [MKUKER] [AFS] [F3] [Lindiwe Gumede],120253464217740281,[AFS] [F3] [Lindiwe Gumede] V5,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,4,2,-2,,2,,0.29,0.27,7,2,42.1
2026-08-06,c 02,120253463915160281,[E5] [MKUKER] [AFS] [F3] [Busisiwe Radebe],120253464315370281,[AFS] [F3] [Busisiwe Radebe ] V6,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,2,1,-1,,2,,0.78,0.7,3,1,259.7
2026-08-06,c 02,120253463915160281,[E5] [MKUKER] [AFS] [F3] [Busisiwe Radebe],120253464315380281,[AFS] [F3] [Busisiwe Radebe ] V5 — Cópia,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,7,2,-2,,3.5,,1.21,1.09,8,1,150.93
2026-08-06,c 02,120253463915160281,[E5] [MKUKER] [AFS] [F3] [Busisiwe Radebe],120253464315390281,[AFS] [F3] [Busisiwe Radebe ] V4 — Cópia,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-06,c 02,120253463915160281,[E5] [MKUKER] [AFS] [F3] [Busisiwe Radebe],120253464315420281,[AFS] [F3] [Busisiwe Radebe ] V1 — Cópia,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-06,c 02,120253464385310281,[E5] [MKUKER] [AFS] [F3] [Thobeka Shabalala],120253464385490281,[AFS] [F3] [Thobeka Shabalala] V1,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,2,2,-2,,1,,0.1,0.09,4,0,23.92
2026-08-06,c 02,120253464385310281,[E5] [MKUKER] [AFS] [F3] [Thobeka Shabalala],120253464442800281,[AFS] [F3] [Thobeka Shabalala] V2,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,3,2,-2,,1.5,,0,0,2,0,1.45
2026-08-06,c 02,120253464385310281,[E5] [MKUKER] [AFS] [F3] [Thobeka Shabalala],120253464459870281,[AFS] [F3] [Thobeka Shabalala] V3,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-06,c 02,120253464385310281,[E5] [MKUKER] [AFS] [F3] [Thobeka Shabalala],120253464464390281,[AFS] [F3] [Thobeka Shabalala] V4,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,3,1,-1,,3,,0.01,0.01,2,0,7.15
2026-08-06,c 02,120253464385310281,[E5] [MKUKER] [AFS] [F3] [Thobeka Shabalala],120253464469150281,[AFS] [F3] [Thobeka Shabalala] V5,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,4,1,-1,,4,,0.46,0.42,3,1,153.8
2026-08-06,c 02,120253464385310281,[E5] [MKUKER] [AFS] [F3] [Thobeka Shabalala],120253464476760281,[AFS] [F3] [Thobeka Shabalala] V6,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,4,2,-2,,2,,,,,,
2026-08-07,,,,120247357080930278,,,,,,,,,,,,,,0,0,0,0,0,0,6,1,-1,,6,,,,,,
2026-08-07,C 01,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357080980278,[AFS] [F3] [AMARA OKAFOR] V5,0,0,0,0,,0,,,8,0,PAUSED,1,1,1,1,0,3,0.02,11,2,-1,200,5.5,0,,,,,
2026-08-07,C 01,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357081010278,[AFS] [F3] [AMARA OKAFOR] V6,0.8,668,668,1,1.2,129,19.3114,0.0062,100,0.008,CAMPAIGN_PAUSED,1,37,37,37,24,105,3.72,129,35,2,94.6,3.69,22.9,5.75,5.18,103,12,55.83
2026-08-07,C 01,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357081030278,[AFS] [F3] [AMARA OKAFOR] V3,0,0,0,0,,0,,,2,0,PAUSED,1,0,0,0,0,0,0,5,3,-3,,1.67,,,,,,
2026-08-07,C 01,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357081040278,[AFS] [F3] [AMARA OKAFOR] V2,0,0,0,0,,0,,,1,0,PAUSED,1,3,3,3,0,9,0.00,4,3,0,100,1.33,0,,,,,
2026-08-07,C 01,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357081050278,[AFS] [F3] [AMARA OKAFOR] V4,0,0,0,0,,0,,,3,0,PAUSED,1,1,1,1,0,3,0.00,6,4,-3,400,1.5,0,0.06,0.05,4,0,14.82
2026-08-07,C 01,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457050278,[AFS] [F3] [ZOLA DLAMINI] V4,0.79,1003,1003,1,0.79,53,5.2841,0.0149,72,0.011,CAMPAIGN_PAUSED,1,29,29,29,20,72,1.92,86,22,7,75.9,3.91,27.8,1.76,1.58,42,6,41.85
2026-08-07,C 01,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457070278,[AFS] [F3] [ZOLA DLAMINI] V3,0.85,986,971,1.0154,0.86,87,8.8235,0.0098,90,0.0094,CAMPAIGN_PAUSED,1,33,33,33,35,96,4.45,131,28,5,84.8,4.68,36.5,9.24,8.31,128,26,72.15
2026-08-07,C 01,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457080278,[AFS] [F3] [ZOLA DLAMINI] V5,0,0,0,0,,0,,,20,0,PAUSED,1,4,4,4,5,15,0.56,19,7,-3,175,2.71,33.3,0.72,0.64,11,2,65.01
2026-08-07,C 01,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457090278,[AFS] [F3] [ZOLA DLAMINI]V6,0.79,734,734,1,1.08,118,16.0763,0.0067,99,0.008,CAMPAIGN_PAUSED,1,36,36,36,47,102,4.61,146,38,-2,105.6,3.84,46.1,5.43,4.89,104,18,52.21
2026-08-07,C 01,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457100278,[AFS] [F3] [ZOLA DLAMINI] V1,0.92,814,814,1,1.13,81,9.9509,0.0114,118,0.0078,PAUSED,1,39,39,39,40,111,3.65,143,30,9,76.9,4.77,36,9.37,8.44,93,24,100.8
2026-08-07,,120247358419970278,,120247358420040278,[AFS] [F3] [AMINATA DIALLO] V6,,,,,,,,,,,,,1,1,1,0,3,0.00,1,1,0,100,1,0,,,,,
2026-08-07,,120247358419970278,,120247358420050278,[AFS] [F3] [AMINATA DIALLO] V4,,,,,,,,,,,,,1,1,1,0,3,0.00,0,0,1,0,,0,,,,,
2026-08-07,C 01,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120247358420060278,[AFS] [F3] [AMINATA DIALLO] V5,0,0,0,0,,0,,,2,0,PAUSED,1,2,2,2,0,3,0.05,11,7,-5,350,1.57,0,0.09,0.08,4,0,23.18
2026-08-07,C 01,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120247358420070278,[AFS] [F3] [AMINATA DIALLO] V3,0.83,994,994,1,0.84,90,9.0543,0.0092,87,0.0095,PAUSED,1,35,35,35,36,96,3.29,100,28,7,80,3.57,37.5,7.2,6.48,75,20,95.94
2026-08-07,,120247358419970278,,120247358420080278,[AFS] [F3] [AMINATA DIALLO] V2,,,,,,,,,,,,,1,1,1,0,3,0.03,3,3,-2,300,1,0,,,,,
2026-08-07,,120247358419970278,,120247358420090278,[AFS] [F3] [AMINATA DIALLO] V1,,,,,,,,,,,,,1,1,1,0,3,0.00,0,0,1,0,,0,,,,,
2026-08-07,,,,120247358791350278,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,-2,,1,,,,,,
2026-08-07,,,,120247358791390278,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-07,C 01,120247359464690278,[E1] [MKUKER] [AFS] [F3] [NOMVULA MOKOENA] [ISABELA RIBEIRO],120247359464720278,[AFS] [F3] [NOMVULA MOKOENA] V6,1.07,1130,1095,1.032,0.95,88,7.7876,0.0122,118,0.0091,CAMPAIGN_PAUSED,1,41,41,41,53,114,4.01,114,26,15,63.4,4.38,46.5,11.06,9.95,89,24,124.25
2026-08-07,,120247359464690278,,120247359464770278,[AFS] [F3] [NOMVULA MOKOENA] V4,,,,,,,,,,,,,1,1,1,3,3,0.17,4,1,0,100,4,100,,,,,
2026-08-07,,,,120247359464800278,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-07,C 01,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120247360141410278,[AFS] [F3] [CHIPO MOYO]  V6,0.76,1409,1409,1,0.54,82,5.8197,0.0093,84,0.009,CAMPAIGN_PAUSED,1,37,37,37,49,108,3.75,126,33,4,89.2,3.82,45.4,8.5,7.65,120,14,70.81
2026-08-07,,120247360141370278,,120247360141470278,[AFS] [F3] [CHIPO MOYO]  V5,,,,,,,,,,,,,1,1,1,3,3,0.11,3,1,0,100,3,100,,,,,
2026-08-07,C 01,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120247360141480278,[AFS] [F3] [CHIPO MOYO]  V4,0.7,1132,1110,1.0198,0.62,49,4.3286,0.0143,62,0.0113,,,27,27,27,26,75,3.03,105,27,0,100,3.89,34.7,9.03,8.13,96,22,94.06
2026-08-07,C 01,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120247360141490278,[AFS] [F3] [CHIPO MOYO]  V2,0.85,994,974,1.0205,0.86,58,5.835,0.0147,88,0.0097,CAMPAIGN_PAUSED,1,34,34,34,42,96,3.79,104,28,6,82.4,3.71,43.8,5.6,5.04,97,16,57.75
2026-08-07,,120247360356710278,,120247360356770278,[AFS] [F3] [FATOUMATA TRAORE] V4,,,,,,,,,,,,,1,1,1,0,3,0.05,4,4,-3,400,1,0,,,,,
2026-08-07,C 01,120247360356710278,[E1] [MKUKER] [AFS] [F3] [FATOUMATA TRAORE] [ISABELA RIBEIRO],120247360356790278,[AFS] [F3] [FATOUMATA TRAORE] V6,0.84,532,527,1.0095,1.58,41,7.7068,0.0205,61,0.0138,CAMPAIGN_PAUSED,1,23,23,23,27,63,2.63,64,15,8,65.2,4.27,42.9,4.19,3.77,59,13,71.03
2026-08-07,,,,120247360356810278,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-07,C 01,120247360356710278,[E1] [MKUKER] [AFS] [F3] [FATOUMATA TRAORE] [ISABELA RIBEIRO],120247360356820278,[AFS] [F3] [FATOUMATA TRAORE] V2,0,0,0,0,,0,,,1,0,PAUSED,1,1,1,1,0,3,0.00,8,3,-2,300,2.67,0,,,,,
2026-08-07,C 01,120247360356710278,[E1] [MKUKER] [AFS] [F3] [FATOUMATA TRAORE] [ISABELA RIBEIRO],120247360356830278,[AFS] [F3] [FATOUMATA TRAORE] V1,0.78,918,898,1.0223,0.85,100,10.8932,0.0078,92,0.0085,CAMPAIGN_PAUSED,1,27,27,27,21,75,1.92,60,22,5,81.5,2.73,28,4.1,3.69,46,11,89.08
2026-08-07,,,,120247360531040278,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,-1,,2,,,,,,
2026-08-07,,,,120247360531120278,,,,,,,,,,,,,,0,0,0,0,0,0,6,2,-2,,3,,,,,,
2026-08-07,C 01,120247360531070278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247360531130278,[AFS] [F3] [AMINATA DIALLO] V5,0.79,845,840,1.006,0.93,54,6.3905,0.0146,80,0.0099,PAUSED,1,30,30,30,18,78,2.26,69,20,10,66.7,3.45,23.1,2.42,2.17,50,10,48.32
2026-08-07,C 01,120247360531070278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247360531140278,[AFS] [F3] [AMINATA DIALLO] V6,0.78,1420,1420,1,0.55,91,6.4085,0.0086,105,0.0074,CAMPAIGN_PAUSED,1,43,43,43,35,117,2.97,136,43,0,100,3.16,29.9,9.7,8.73,92,12,105.42
2026-08-07,,,,120247360531150278,,,,,,,,,,,,,,0,0,0,0,0,0,4,1,-1,,4,,,,,,
2026-08-07,,,,120247382249550278,,,,,,,,,,,,,,0,0,0,0,0,0,4,1,-1,,4,,,,,,
2026-08-07,,,,120247382249560278,,,,,,,,,,,,,,0,0,0,0,0,0,4,1,-1,,4,,,,,,
2026-08-07,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323040278,[AFS] [F3] [WANGARI KAMAU] V4,0.88,1297,1297,1,0.68,90,6.9391,0.0098,94,0.0094,CAMPAIGN_PAUSED,1,30,30,30,38,90,5.31,138,31,-1,103.3,4.45,42.2,5.84,5.26,75,9,77.93
2026-08-07,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323050278,[AFS] [F3] [WANGARI KAMAU] V6,0.83,1381,1381,1,0.6,83,6.0101,0.01,75,0.0111,PAUSED,1,29,29,29,22,75,3.83,116,25,4,86.2,4.64,29.3,9.07,8.17,77,14,117.83
2026-08-07,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323060278,[AFS] [F3] [WANGARI KAMAU] V5,0.87,1346,1335,1.0082,0.65,76,5.6464,0.0114,76,0.0114,CAMPAIGN_PAUSED,1,26,26,26,9,66,1.10,64,21,5,80.8,3.05,13.6,2.19,1.97,32,8,68.36
2026-08-07,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323070278,[AFS] [F3] [WANGARI KAMAU] V2,0.89,1397,1384,1.0094,0.64,96,6.8719,0.0093,90,0.0099,PAUSED,1,35,35,35,42,99,4.75,155,37,-2,105.7,4.19,42.4,9.85,8.86,105,18,93.8
2026-08-07,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323080278,[AFS] [F3] [WANGARI KAMAU] V3,0.85,1462,1420,1.0296,0.58,93,6.3611,0.0091,83,0.0102,CAMPAIGN_PAUSED,1,30,30,30,29,78,4.29,117,25,5,83.3,4.68,37.2,7.18,6.46,99,15,72.51
2026-08-07,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323090278,[AFS] [F3] [WANGARI KAMAU] V1,0.8,1336,1330,1.0045,0.6,81,6.0629,0.0099,105,0.0076,PAUSED,1,37,37,37,38,108,3.11,123,33,4,89.2,3.73,35.2,6.79,6.11,75,8,90.47
2026-08-07,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488168300278,[AFS] [F3] [BONTLE MODISE] V1,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,8,8,-8,,1,,,,,,
2026-08-07,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488215910278,[AFS] [F3] [BONTLE MODISE] V2,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,13,11,-11,,1.18,,0.28,0.25,3,1,93.5
2026-08-07,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488220950278,[AFS] [F3] [BONTLE MODISE] V3,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,18,11,-11,,1.64,,1.44,1.29,8,3,179.68
2026-08-07,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488225850278,[AFS] [F3] [BONTLE MODISE] V4,0,0,0,0,,0,,,0,,CAMPAIGN_PAUSED,1,0,0,0,0,0,0,8,7,-7,,1.14,,,,,,
